If you choose to become intoxicated (in any form), we will be taking your car keys and ask that you camp overnight. This is the case for most people so it isn't a big deal. The road back to town is dark and windy at night and we don't want anyone driving back to town intoxicated and getting into an accident on 4th of July weekend.

It should also be noted that this is a dairy that is in full operation. There are cows, chickens, dogs, and turkeys. Please do not do anything to the animals or the property that would cause harm. Since there are animals on the property, there are also fences, barbed wire, and random bits of metal about. Please be careful, watch where you are walking, and bring good shoes. We will have lights setup around certain areas to prevent you from tripping or getting hurt. Thanks!
Date,Time,Time Zone,Gross Sales,Net Sales,Tax,Tip,Total Collected,Card,Cash,Fees,Net Total,Transaction ID,Description,Event Type,Location,Initial Fees,Fee Plan,Fee Percentage Rate,Fee Fixed Rate
2022-06-26,14:29:43,Mountain Time (US & Canada),$6.21,$6.21,$0.29,$0.00,$6.50,$0.00,$6.50,$0.00,$6.50,sudfCryohBmmnpzG5MUkj3f6SCCZY,0.26 lb x River runs blue (Regular),Payment,Steamboat Springs,$0.00,,,
2022-06-26,14:29:31,Mountain Time (US & Canada),$7.16,$7.16,$0.34,$0.00,$7.50,$7.50,$0.00,-$0.30,$7.20,3DTxlEwhFshJrOkr5P3ABGneV,"Fromage blanc (8 ounce, 16 ounce)",Payment,Steamboat Springs,-$0.30,Blended Rate,2.6,$0.10
2022-06-26,14:23:47,Mountain Time (US & Canada),$33.48,$33.48,$1.59,$0.00,$35.07,$35.07,$0.00,-$1.01,$34.06,xkhFIEdflZnoMtVV0Bfr7uyeV,"0.61 lb x Alpenbert (Regular), 0.35 lb x Elkhorn  (Regular), Feta (Regular)",Payment,Steamboat Springs,-$1.01,Blended Rate,2.6,$0.10
2022-06-26,14:16:46,Mountain Time (US & Canada),$4.77,$4.77,$0.23,$1.00,$6.00,$6.00,$0.00,-$0.26,$5.74,Fw0cr0r9sv1M3Hi6mjWdBF1eV,Custom Amount,Payment,Steamboat Springs,-$0.26,Blended Rate,2.6,$0.10
2022-06-26,14:13:51,Mountain Time (US & Canada),$7.16,$7.16,$0.34,$0.00,$7.50,$0.00,$7.50,$0.00,$7.50,3D7hxVNhcb4iQy6kAbWhOl8eV,Feta (Regular),Payment,Steamboat Springs,$0.00,,,
2022-06-26,14:11:15,Mountain Time (US & Canada),$13.41,$13.41,$0.64,$0.00,$14.05,$0.00,$14.05,$0.00,$14.05,dSpPYNEV9RuXceprD6oWdcueV,"Custom Amount, 0.27 lb x River runs blue (Regular)",Payment,Steamboat Springs,$0.00,,,
2022-06-26,14:09:36,Mountain Time (US & Canada),$14.32,$14.32,$0.68,$2.15,$17.15,$17.15,$0.00,-$0.55,$16.60,vfDZJKHORaMnuxbAJXL9kn5eV,Custom Amount,Payment,Steamboat Springs,-$0.55,Blended Rate,2.6,$0.10
2022-06-26,13:54:35,Mountain Time (US & Canada),$25.06,$25.06,$1.19,$0.00,$26.25,$26.25,$0.00,-$0.78,$25.47,5OUViRTEJmTYN3Qw5fMg2GleV,"0.39 lb x Cumin gouda (Regular), 0.52 lb x Alpenbert (Regular)",Payment,Steamboat Springs,-$0.78,Blended Rate,2.6,$0.10
2022-06-26,13:50:20,Mountain Time (US & Canada),$21.85,$21.85,$1.04,$0.00,$22.89,$22.89,$0.00,-$0.70,$22.19,JYzqx32iX1rFZSH1SGB1RuzeV,"0.55 lb x Alpenbert (Regular), Garlic Herb Fromage Blanc (Regular)",Payment,Steamboat Springs,-$0.70,Blended Rate,2.6,$0.10
2022-06-26,13:46:58,Mountain Time (US & Canada),$20.27,$20.27,$0.96,$0.00,$21.23,$21.23,$0.00,-$0.65,$20.58,FCblm73lyLTY3Ozbuet5AkieV,"Custom Amount, Custom Amount",Payment,Steamboat Springs,-$0.65,Blended Rate,2.6,$0.10
2022-06-26,13:41:05,Mountain Time (US & Canada),$6.68,$6.68,$0.32,$0.00,$7.00,$0.00,$7.00,$0.00,$7.00,ndiE13oShtfzAy8e2ErEZmyeV,Custom Amount,Payment,Steamboat Springs,$0.00,,,
2022-06-26,13:40:24,Mountain Time (US & Canada),$8.59,$8.59,$0.41,$0.00,$9.00,$9.00,$0.00,-$0.33,$8.67,jrMvutsvvMaqBgaqQ2760XueV,Custom Amount,Payment,Steamboat Springs,-$0.33,Blended Rate,2.6,$0.10
2022-06-26,13:29:59,Mountain Time (US & Canada),$4.77,$4.77,$0.23,$0.00,$5.00,$5.00,$0.00,-$0.23,$4.77,toqsKUPioXyxEmMbo0dbt0feV,Custom Amount,Payment,Steamboat Springs,-$0.23,Blended Rate,2.6,$0.10
2022-06-26,13:28:00,Mountain Time (US & Canada),$7.16,$7.16,$0.34,$0.00,$7.50,$7.50,$0.00,-$0.30,$7.20,dgiurfTDRYYJKo2M9A7ARxmeV,Custom Amount,Payment,Steamboat Springs,-$0.30,Blended Rate,2.6,$0.10
2022-06-26,13:25:49,Mountain Time (US & Canada),$14.42,$14.42,$0.69,$0.00,$15.11,$15.11,$0.00,-$0.49,$14.62,9omQSTnV69wwK3iqlV94SF7eV,0.54 lb x Alpenbert (Regular),Payment,Steamboat Springs,-$0.49,Blended Rate,2.6,$0.10
2022-06-26,13:22:48,Mountain Time (US & Canada),$9.36,$9.36,$0.44,$0.00,$9.80,$9.80,$0.00,-$0.35,$9.45,dOvn2fMhv6JlZO1WjVLz80feV,Custom Amount,Payment,Steamboat Springs,-$0.35,Blended Rate,2.6,$0.10
2022-06-26,13:21:15,Mountain Time (US & Canada),$8.59,$8.59,$0.41,$0.00,$9.00,$9.00,$0.00,-$0.33,$8.67,rvW00wuGQ8ezrihI15rnXM1eV,Custom Amount,Payment,Steamboat Springs,-$0.33,Blended Rate,2.6,$0.10
2022-06-26,13:20:04,Mountain Time (US & Canada),$37.23,$37.23,$1.77,$5.58,$44.58,$44.58,$0.00,-$1.26,$43.32,vzzqKLf0ayySGQZNG4DJ2SveV,3 x Snack Sticks (Regular),Payment,Steamboat Springs,-$1.26,Blended Rate,2.6,$0.10
2022-06-26,13:18:08,Mountain Time (US & Canada),$7.16,$7.16,$0.34,$1.00,$8.50,$8.50,$0.00,-$0.32,$8.18,lcMxl7UftkoDXqgj2WmkK2reV,Custom Amount,Payment,Steamboat Springs,-$0.32,Blended Rate,2.6,$0.10
2022-06-26,13:13:00,Mountain Time (US & Canada),$9.55,$9.55,$0.45,$0.00,$10.00,$0.00,$10.00,$0.00,$10.00,tkMyedNeWaLz0iTboKxenQoeV,Custom Amount,Payment,Steamboat Springs,$0.00,,,
2022-06-26,13:11:46,Mountain Time (US & Canada),$17.18,$17.18,$0.82,$0.00,$18.00,$18.00,$0.00,-$0.57,$17.43,xe6PcJgNxod78oUwtqixkz4eV,"Custom Amount, Custom Amount",Payment,Steamboat Springs,-$0.57,Blended Rate,2.6,$0.10
2022-06-26,13:10:52,Mountain Time (US & Canada),$7.16,$7.16,$0.34,$0.00,$7.50,$7.50,$0.00,-$0.30,$7.20,7jMIwvxYeJ1Up1AAW6CM2sueV,Custom Amount,Payment,Steamboat Springs,-$0.30,Blended Rate,2.6,$0.10
2022-06-26,13:08:13,Mountain Time (US & Canada),$24.34,$24.34,$1.16,$0.00,$25.50,$25.50,$0.00,-$0.76,$24.74,LptTrOoM7mr9yDQiCWCvjHfeV,"Custom Amount, Feta (Regular), Snack Sticks (Regular)",Payment,Steamboat Springs,-$0.76,Blended Rate,2.6,$0.10
2022-06-26,13:04:30,Mountain Time (US & Canada),$6.68,$6.68,$0.32,$0.00,$7.00,$7.00,$0.00,-$0.28,$6.72,XzzT2GFDt4fByjMhdpaQplAfV,Custom Amount,Payment,Steamboat Springs,-$0.28,Blended Rate,2.6,$0.10
2022-06-26,13:03:29,Mountain Time (US & Canada),$14.32,$14.32,$0.68,$0.00,$15.00,$0.00,$15.00,$0.00,$15.00,qF7cQrMEAZAyhGNuEzU4ESRk7MaZY,Custom Amount,Payment,Steamboat Springs,$0.00,,,
2022-06-26,12:58:48,Mountain Time (US & Canada),$7.16,$7.16,$0.34,$0.00,$7.50,$0.00,$7.50,$0.00,$7.50,i1ZoPeRh3DTZ3WeLTNHmEEjExAbZY,Custom Amount,Payment,Steamboat Springs,$0.00,,,
2022-06-26,12:58:25,Mountain Time (US & Canada),$13.84,$13.84,$0.66,$0.00,$14.50,$0.00,$14.50,$0.00,$14.50,hOscbGDK2q90ZboPgJ3lapmeV,"Custom Amount, Custom Amount",Payment,Steamboat Springs,$0.00,,,
2022-06-26,12:57:38,Mountain Time (US & Canada),$4.77,$4.77,$0.23,$0.00,$5.00,$5.00,$0.00,-$0.23,$4.77,XjjdZQtqyTSqvzoKHnNSXZ3eV,Custom Amount,Payment,Steamboat Springs,-$0.23,Blended Rate,2.6,$0.10
2022-06-26,12:56:33,Mountain Time (US & Canada),$17.87,$17.87,$0.85,$0.00,$18.72,$18.72,$0.00,-$0.59,$18.13,vT3G9KyzIEkjXgAd0X6f2sueV,Custom Amount,Payment,Steamboat Springs,-$0.59,Blended Rate,2.6,$0.10
2022-06-26,12:55:33,Mountain Time (US & Canada),$23.28,$23.28,$1.11,$0.00,$24.39,$24.39,$0.00,-$0.73,$23.66,967U11LyaBx07LaHPYagPekeV,Custom Amount,Payment,Steamboat Springs,-$0.73,Blended Rate,2.6,$0.10
2022-06-26,12:54:25,Mountain Time (US & Canada),$6.68,$6.68,$0.32,$0.00,$7.00,$0.00,$7.00,$0.00,$7.00,pWQdz8cNoPtGmDkIuQjIJQpeV,Custom Amount,Payment,Steamboat Springs,$0.00,,,
2022-06-26,12:50:54,Mountain Time (US & Canada),$5.16,$5.16,$0.24,$0.00,$5.40,$5.40,$0.00,-$0.24,$5.16,Zk5KSsybpOYnmTqLvp3NIi0eV,Custom Amount,Payment,Steamboat Springs,-$0.24,Blended Rate,2.6,$0.10
2022-06-26,12:47:54,Mountain Time (US & Canada),$24.06,$24.06,$1.14,$0.00,$25.20,$25.20,$0.00,-$0.76,$24.44,5gvO8CFgMF1nSuUxYHE0dTfeV,"Custom Amount, 0.28 lb x Elkhorn  (Regular), 0.28 lb x Elkhorn  (Regular)",Payment,Steamboat Springs,-$0.76,Blended Rate,2.6,$0.10
2022-06-26,12:42:43,Mountain Time (US & Canada),$7.16,$7.16,$0.34,$0.00,$7.50,$7.50,$0.00,-$0.30,$7.20,xApuiU0AH9VCJBZlKAVeRwqeV,Custom Amount,Payment,Steamboat Springs,-$0.30,Blended Rate,2.6,$0.10
2022-06-26,12:37:21,Mountain Time (US & Canada),$27.98,$27.98,$1.33,$0.00,$29.31,$29.31,$0.00,-$0.86,$28.45,7vWGuTdvy4QB27sLnE9lWS1eV,Custom Amount,Payment,Steamboat Springs,-$0.86,Blended Rate,2.6,$0.10
2022-06-26,12:32:28,Mountain Time (US & Canada),$7.16,$7.16,$0.34,$0.00,$7.50,$7.50,$0.00,-$0.30,$7.20,5UtsKCNqKnGXGP4oeUlbrVkeV,"Fromage blanc (8 ounce, 16 ounce)",Payment,Steamboat Springs,-$0.30,Blended Rate,2.6,$0.10
2022-06-26,12:31:46,Mountain Time (US & Canada),$7.16,$7.16,$0.34,$0.00,$7.50,$7.50,$0.00,-$0.30,$7.20,nPxJ8YSfmK4vGHiseI8RR13eV,"Fromage blanc (8 ounce, 16 ounce)",Payment,Steamboat Springs,-$0.30,Blended Rate,2.6,$0.10
2022-06-26,12:29:20,Mountain Time (US & Canada),$9.55,$9.55,$0.45,$0.00,$10.00,$10.00,$0.00,-$0.36,$9.64,dyDux3yTls9X0W8xMU1RBFseV,Custom Amount,Payment,Steamboat Springs,-$0.36,Blended Rate,2.6,$0.10
2022-06-26,12:29:11,Mountain Time (US & Canada),$7.16,$7.16,$0.34,$0.00,$7.50,$7.50,$0.00,-$0.30,$7.20,pyMKc3Gb5wrGSvo2cjIl1dyeV,"Fromage blanc (8 ounce, 16 ounce)",Payment,Steamboat Springs,-$0.30,Blended Rate,2.6,$0.10
2022-06-26,12:25:29,Mountain Time (US & Canada),$14.69,$14.69,$0.70,$0.00,$15.39,$15.39,$0.00,-$0.50,$14.89,dI6YbHu5s3RBgDpMPd3fjukeV,0.55 lb x Alpenbert (Regular),Payment,Steamboat Springs,-$0.50,Blended Rate,2.6,$0.10
2022-06-26,12:23:19,Mountain Time (US & Canada),$16.03,$16.03,$0.76,$0.00,$16.79,$16.79,$0.00,-$0.54,$16.25,lcKCGx7YI9Lcl3fzc9A1fjleV,0.60 lb x Alpenbert (Regular),Payment,Steamboat Springs,-$0.54,Blended Rate,2.6,$0.10
2022-06-26,12:18:22,Mountain Time (US & Canada),$7.16,$7.16,$0.34,$0.00,$7.50,$7.50,$0.00,-$0.30,$7.20,rDKNUVVTSgcUeG9lqoH4hWxeV,"Fromage blanc (8 ounce, 16 ounce)",Payment,Steamboat Springs,-$0.30,Blended Rate,2.6,$0.10
2022-06-26,12:17:23,Mountain Time (US & Canada),$14.32,$14.32,$0.68,$0.00,$15.00,$15.00,$0.00,-$0.49,$14.51,jPMU9PFvHiiuWOUyr8pnGr4eV,Custom Amount,Payment,Steamboat Springs,-$0.49,Blended Rate,2.6,$0.10
2022-06-26,12:10:10,Mountain Time (US & Canada),$21.38,$21.38,$1.02,$0.00,$22.40,$0.00,$22.40,$0.00,$22.40,vpEHNGgUvLrqCjtDNCJCKVieV,"Fromage blanc (8 ounce, 16 ounce), 0.28 lb x Elkhorn  (Regular), 0.26 lb x River runs blue (Regular)",Payment,Steamboat Springs,$0.00,,,
2022-06-26,12:10:07,Mountain Time (US & Canada),$106.25,$106.25,$5.05,$0.00,$111.30,$0.00,$111.30,$0.00,$111.30,gKedn44xrZJEngXvkRDJrS1eGoJZY,"Custom Amount, 0.41 lb x Joe (Regular), 0.47 lb x Joe (Regular), 0.47 lb x Cumin gouda (Regular), 1.19 lb x Alpenbert (Regular), 0.60 lb x River runs blue (Regular), Fromage blanc (8 ounce, 16 ounce)",Payment,Steamboat Springs,$0.00,,,
2022-06-26,12:07:52,Mountain Time (US & Canada),$21.29,$21.29,$1.01,$3.19,$25.49,$25.49,$0.00,-$0.76,$24.73,1eVF2kM5r4dXu2sIzvsPEJfeV,"0.26 lb x Elkhorn  (Regular), 0.28 lb x River runs blue (Regular), Fromage blanc (8 ounce, 16 ounce)",Payment,Steamboat Springs,-$0.76,Blended Rate,2.6,$0.10
2022-06-26,12:03:44,Mountain Time (US & Canada),$20.91,$20.91,$0.99,$0.00,$21.90,$21.90,$0.00,-$0.67,$21.23,ZInKth8kDfaQmHWHiY6DmjheV,"Custom Amount, Fromage blanc (8 ounce, 16 ounce)",Payment,Steamboat Springs,-$0.67,Blended Rate,2.6,$0.10
2022-06-26,11:58:27,Mountain Time (US & Canada),$14.32,$14.32,$0.68,$2.15,$17.15,$17.15,$0.00,-$0.55,$16.60,9yhBZVBmFx3xHu66c5XuDpxeV,"Feta (Regular), Fromage blanc (8 ounce, 16 ounce)",Payment,Steamboat Springs,-$0.55,Blended Rate,2.6,$0.10
2022-06-26,11:56:07,Mountain Time (US & Canada),$7.16,$7.16,$0.34,$0.00,$7.50,$7.50,$0.00,-$0.30,$7.20,xWGbEgGnqjmpqlyHkpHNjcveV,Garlic Herb Fromage Blanc (Regular),Payment,Steamboat Springs,-$0.30,Blended Rate,2.6,$0.10
2022-06-26,11:55:31,Mountain Time (US & Canada),$7.16,$7.16,$0.34,$0.00,$7.50,$7.50,$0.00,-$0.30,$7.20,vv7TYfQrYGka3q10Bnkeu75eV,Feta (Regular),Payment,Steamboat Springs,-$0.30,Blended Rate,2.6,$0.10
2022-06-26,11:50:23,Mountain Time (US & Canada),$14.32,$14.32,$0.68,$0.00,$15.00,$15.00,$0.00,-$0.49,$14.51,ndQPxkMpBo9m6ErfTdk6mV2eV,"Feta (Regular), Fromage blanc (8 ounce, 16 ounce)",Payment,Steamboat Springs,-$0.49,Blended Rate,2.6,$0.10
2022-06-26,11:49:04,Mountain Time (US & Canada),$7.73,$7.73,$0.37,$0.00,$8.10,$8.10,$0.00,-$0.31,$7.79,PvPrBjwIsHHWLUDFBemZdsleV,0.27 lb x Cumin gouda (Regular),Payment,Steamboat Springs,-$0.31,Blended Rate,2.6,$0.10
2022-06-26,11:44:59,Mountain Time (US & Canada),$20.74,$20.74,$0.98,$0.00,$21.72,$21.72,$0.00,-$0.66,$21.06,pKuRyNzEod0zoTwkoxgMSN4eV,"0.24 lb x Alpenbert (Regular), 2 x Fromage blanc (8 ounce, 16 ounce)",Payment,Steamboat Springs,-$0.66,Blended Rate,2.6,$0.10
2022-06-26,11:38:38,Mountain Time (US & Canada),$26.06,$26.06,$1.24,$0.00,$27.30,$27.30,$0.00,-$0.81,$26.49,fvJudEsXEhQ1RCvkoa8sXhpeV,Custom Amount,Payment,Steamboat Springs,-$0.81,Blended Rate,2.6,$0.10
2022-06-26,11:38:02,Mountain Time (US & Canada),$7.16,$7.16,$0.34,$0.00,$7.50,$7.50,$0.00,-$0.30,$7.20,JyYmPa6vsGPVvaYVHxe7ERneV,Garlic Herb Fromage Blanc (Regular),Payment,Steamboat Springs,-$0.30,Blended Rate,2.6,$0.10
2022-06-26,11:32:05,Mountain Time (US & Canada),$21.07,$21.07,$1.00,$0.00,$22.07,$22.07,$0.00,-$0.67,$21.40,RGUQLqzDgRPSUgMWtFxHjkleV,Custom Amount,Payment,Steamboat Springs,-$0.67,Blended Rate,2.6,$0.10
2022-06-26,11:30:16,Mountain Time (US & Canada),$7.16,$7.16,$0.34,$0.00,$7.50,$7.50,$0.00,-$0.30,$7.20,3vpdN3tD9KDp89Aw4Hfq89neV,Feta (Regular),Payment,Steamboat Springs,-$0.30,Blended Rate,2.6,$0.10
2022-06-26,11:29:57,Mountain Time (US & Canada),$13.46,$13.46,$0.64,$0.00,$14.10,$14.10,$0.00,-$0.47,$13.63,B8jWcdoDqAdFh3PEzE2JrT7eV,Custom Amount,Payment,Steamboat Springs,-$0.47,Blended Rate,2.6,$0.10
2022-06-26,11:27:59,Mountain Time (US & Canada),$13.37,$13.37,$0.63,$0.00,$14.00,$14.00,$0.00,-$0.46,$13.54,diXukyrAnjZgPHdMJ0bvg1meV,0.50 lb x Alpenbert (Regular),Payment,Steamboat Springs,-$0.46,Blended Rate,2.6,$0.10
2022-06-26,11:23:52,Mountain Time (US & Canada),$17.76,$17.76,$0.84,$0.00,$18.60,$18.60,$0.00,-$0.58,$18.02,d4uK7strahxBGuxbqDOufLneV,"Garlic Herb Fromage Blanc (Regular), 0.37 lb x Elkhorn  (Regular)",Payment,Steamboat Springs,-$0.58,Blended Rate,2.6,$0.10
2022-06-26,11:19:46,Mountain Time (US & Canada),$15.27,$15.27,$0.73,$0.00,$16.00,$0.00,$16.00,$0.00,$16.00,SLC99hM9XwBwcCCW00esoqJ2fbQZY,Custom Amount,Payment,Steamboat Springs,$0.00,,,
2022-06-26,11:11:21,Mountain Time (US & Canada),$15.52,$15.52,$0.74,$0.00,$16.26,$16.26,$0.00,-$0.52,$15.74,hucMfS2jppMRLjLTi4Atn0keV,Custom Amount,Payment,Steamboat Springs,-$0.52,Blended Rate,2.6,$0.10
2022-06-26,11:10:18,Mountain Time (US & Canada),$14.99,$14.99,$0.71,$0.00,$15.70,$15.70,$0.00,-$0.51,$15.19,N25QmBztlQe62pBE7jkFc7leV,Custom Amount,Payment,Steamboat Springs,-$0.51,Blended Rate,2.6,$0.10
2022-06-26,11:09:31,Mountain Time (US & Canada),$21.82,$21.82,$1.04,$0.00,$22.86,$22.86,$0.00,-$0.69,$22.17,xQDhfm5de6dMfjvhFPpX1X1eV,"0.27 lb x Alpenbert (Regular), 0.26 lb x Elkhorn  (Regular), Feta (Regular)",Payment,Steamboat Springs,-$0.69,Blended Rate,2.6,$0.10
2022-06-26,11:08:51,Mountain Time (US & Canada),$7.64,$7.64,$0.36,$0.00,$8.00,$8.00,$0.00,-$0.31,$7.69,Z2WWz0qkG7sRuG6z6gwS7wheV,Custom Amount,Payment,Steamboat Springs,-$0.31,Blended Rate,2.6,$0.10
2022-06-26,11:06:32,Mountain Time (US & Canada),$7.16,$7.16,$0.34,$0.00,$7.50,$7.50,$0.00,-$0.30,$7.20,HzrTHFVVVOZqc94Peyw7A1ieV,Custom Amount,Payment,Steamboat Springs,-$0.30,Blended Rate,2.6,$0.10
2022-06-26,11:03:54,Mountain Time (US & Canada),$20.62,$20.62,$0.98,$0.00,$21.60,$21.60,$0.00,-$0.66,$20.94,ViPhwWLhEAt0LIWYJX3qKykeV,Custom Amount,Payment,Steamboat Springs,-$0.66,Blended Rate,2.6,$0.10
2022-06-26,11:00:09,Mountain Time (US & Canada),$13.37,$13.37,$0.63,$0.00,$14.00,$0.00,$14.00,$0.00,$14.00,JE901JyyHn5W454ge56DuY5eV,Custom Amount,Payment,Steamboat Springs,$0.00,,,
2022-06-26,10:56:55,Mountain Time (US & Canada),$7.16,$7.16,$0.34,$0.00,$7.50,$7.50,$0.00,-$0.30,$7.20,vjJ1ErazTBJjMSsQCP325r0eV,Custom Amount,Payment,Steamboat Springs,-$0.30,Blended Rate,2.6,$0.10
2022-06-26,10:52:04,Mountain Time (US & Canada),$45.75,$45.75,$2.17,$0.00,$47.92,$47.92,$0.00,-$1.35,$46.57,PRwJGcGES48mVjv7B59Q5i0eV,Custom Amount,Payment,Steamboat Springs,-$1.35,Blended Rate,2.6,$0.10
2022-06-26,10:51:13,Mountain Time (US & Canada),$30.85,$30.85,$1.47,$0.00,$32.32,$32.32,$0.00,-$0.94,$31.38,52k7GjQ60T4bGc2iC1qeLkqeV,"0.49 lb x Alpenbert (Regular), Fromage blanc (8 ounce, 16 ounce), 0.37 lb x Cumin gouda (Regular)",Payment,Steamboat Springs,-$0.94,Blended Rate,2.6,$0.10
2022-06-26,10:45:42,Mountain Time (US & Canada),$15.75,$15.75,$0.75,$0.00,$16.50,$16.50,$0.00,-$0.53,$15.97,ZoD6wQAw8XP9FSLs4qyf0iAfV,Custom Amount,Payment,Steamboat Springs,-$0.53,Blended Rate,2.6,$0.10
2022-06-26,10:45:28,Mountain Time (US & Canada),$13.10,$13.10,$0.62,$0.00,$13.72,$0.00,$13.72,$0.00,$13.72,9wyKjSHSxEtQBxzc78vYl3leV,0.49 lb x Alpenbert (Regular),Payment,Steamboat Springs,$0.00,,,
2022-06-26,10:45:18,Mountain Time (US & Canada),$6.21,$6.21,$0.29,$0.00,$6.50,$0.00,$6.50,$0.00,$6.50,4oxc6dZE4WSRS2DgWHoIcIZKfXFZY,Custom Amount,Payment,Steamboat Springs,$0.00,,,
2022-06-26,10:43:00,Mountain Time (US & Canada),$8.83,$8.83,$0.42,$0.00,$9.25,$9.25,$0.00,-$0.34,$8.91,r3MPbRdYFa4r3zaMSWiQkBzeV,0.37 lb x River runs blue (Regular),Payment,Steamboat Springs,-$0.34,Blended Rate,2.6,$0.10
2022-06-26,10:40:04,Mountain Time (US & Canada),$22.79,$22.79,$1.08,$0.00,$23.87,$0.00,$23.87,$0.00,$23.87,dU8cE8DjvrMSrmwWluQ2wNzeV,"0.51 lb x Alpenbert (Regular), 0.32 lb x Elkhorn  (Regular)",Payment,Steamboat Springs,$0.00,,,
2022-06-26,10:39:18,Mountain Time (US & Canada),$5.44,$5.44,$0.26,$0.00,$5.70,$0.00,$5.70,$0.00,$5.70,ZeWqOKA29HLTp4Xw2QX8urgeV,0.19 lb x Elkhorn  (Regular),Payment,Steamboat Springs,$0.00,,,
2022-06-26,10:38:50,Mountain Time (US & Canada),$7.16,$7.16,$0.34,$0.00,$7.50,$7.50,$0.00,-$0.30,$7.20,XpUSyLA5xG3o1JA3Ak6Et60eV,Custom Amount,Payment,Steamboat Springs,-$0.30,Blended Rate,2.6,$0.10
2022-06-26,10:36:37,Mountain Time (US & Canada),$7.16,$7.16,$0.34,$0.00,$7.50,$7.50,$0.00,-$0.30,$7.20,XrBGRbU8sjdOVjfOPeVEB6meV,Custom Amount,Payment,Steamboat Springs,-$0.30,Blended Rate,2.6,$0.10
2022-06-26,10:34:12,Mountain Time (US & Canada),$12.41,$12.41,$0.59,$0.00,$13.00,$13.00,$0.00,-$0.44,$12.56,THMicflwYkuewaUd0ghkDkyeV,Custom Amount,Payment,Steamboat Springs,-$0.44,Blended Rate,2.6,$0.10
2022-06-26,10:30:29,Mountain Time (US & Canada),$17.18,$17.18,$0.82,$0.00,$18.00,$18.00,$0.00,-$0.57,$17.43,xWkW0RUfKdOVmX0i5hIprfzeV,"Summer Sausage  (Regular), Cheese curds (Regular)",Payment,Steamboat Springs,-$0.57,Blended Rate,2.6,$0.10
2022-06-26,10:30:17,Mountain Time (US & Canada),$18.95,$18.95,$0.90,$0.00,$19.85,$19.85,$0.00,-$0.62,$19.23,BaY1Au1xTssMCr5ff0AZgPyeV,Custom Amount,Payment,Steamboat Springs,-$0.62,Blended Rate,2.6,$0.10
2022-06-26,10:24:33,Mountain Time (US & Canada),$19.57,$19.57,$0.93,$0.00,$20.50,$20.50,$0.00,-$0.63,$19.87,pKAGIv6BB45KmrRtosALHjAfV,Custom Amount,Payment,Steamboat Springs,-$0.63,Blended Rate,2.6,$0.10
2022-06-26,10:17:37,Mountain Time (US & Canada),$7.16,$7.16,$0.34,$0.00,$7.50,$7.50,$0.00,-$0.30,$7.20,hsRLrTcIQyyBgVie9a7N2K7eV,Custom Amount,Payment,Steamboat Springs,-$0.30,Blended Rate,2.6,$0.10
2022-06-26,10:11:43,Mountain Time (US & Canada),$12.65,$12.65,$0.60,$0.00,$13.25,$13.25,$0.00,-$0.44,$12.81,zbUtgnBSxkXGYhh5O6VRd4xeV,Custom Amount,Payment,Steamboat Springs,-$0.44,Blended Rate,2.6,$0.10
2022-06-26,10:10:15,Mountain Time (US & Canada),$16.71,$16.71,$0.79,$0.00,$17.50,$0.00,$17.50,$0.00,$17.50,QCmtH12Owigt2e7neYuNB5diXnRZY,Custom Amount,Payment,Steamboat Springs,$0.00,,,
2022-06-26,10:07:53,Mountain Time (US & Canada),$22.37,$22.37,$1.06,$0.00,$23.43,$23.43,$0.00,-$0.71,$22.72,FKlAqTJpU5f1QoIf0ytuCi6eV,"0.58 lb x Alpenbert (Regular), 0.24 lb x Cumin gouda (Regular)",Payment,Steamboat Springs,-$0.71,Blended Rate,2.6,$0.10
2022-06-26,10:06:34,Mountain Time (US & Canada),$15.75,$15.75,$0.75,$0.00,$16.50,$0.00,$16.50,$0.00,$16.50,1MQDOtuUJyl3hHugHjCnaTleV,"0.30 lb x Elkhorn  (Regular), Garlic Herb Fromage Blanc (Regular)",Payment,Steamboat Springs,$0.00,,,
2022-06-26,10:02:46,Mountain Time (US & Canada),$21.48,$21.48,$1.02,$0.00,$22.50,$22.50,$0.00,-$0.69,$21.81,JIhFBXyoinSFpmfWBk0Lad0eV,Custom Amount,Payment,Steamboat Springs,-$0.69,Blended Rate,2.6,$0.10
2022-06-26,10:02:01,Mountain Time (US & Canada),$17.18,$17.18,$0.82,$0.00,$18.00,$18.00,$0.00,-$0.57,$17.43,DPsuW0pOnmpegC9G0I4OLHneV,"Fromage blanc (8 ounce, 16 ounce), 0.35 lb x Joe (Regular)",Payment,Steamboat Springs,-$0.57,Blended Rate,2.6,$0.10
2022-06-26,10:00:10,Mountain Time (US & Canada),$38.81,$38.81,$1.84,$0.00,$40.65,$40.65,$0.00,-$1.16,$39.49,BCEdA9W7nSp6QRY10hYxgIzeV,Custom Amount,Payment,Steamboat Springs,-$1.16,Blended Rate,2.6,$0.10
2022-06-26,9:46:51,Mountain Time (US & Canada),$6.68,$6.68,$0.32,$0.00,$7.00,$7.00,$0.00,-$0.28,$6.72,jh1KMTIYatdPtV6rkop4Lm7eV,Custom Amount,Payment,Steamboat Springs,-$0.28,Blended Rate,2.6,$0.10
